
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.23844e+08,,Surface,1,Image 1,1,0,
3.65241e+09,,Surface,1,Image 1,1,1,
1.98684e+08,,Surface,1,Image 1,1,2,
1.53601e+09,,Surface,1,Image 1,1,3,
1.55002e+08,,Surface,1,Image 1,1,4,
2.51621e+08,,Surface,1,Image 1,1,5,
7.44498e+08,,Surface,1,Image 1,1,6,
6.70431e+07,,Surface,1,Image 1,1,7,
5.69042e+08,,Surface,1,Image 1,1,8,
8.34165e+07,,Surface,1,Image 1,1,9,
1.5164e+09,,Surface,1,Image 1,1,10,
1.32075e+09,,Surface,1,Image 1,1,11,
7.21283e+08,,Surface,1,Image 1,1,12,
3.40594e+08,,Surface,1,Image 1,1,13,
