
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2831.44,,Surface,1,Image 1,1,0,
3682.37,,Surface,1,Image 1,1,1,
3579.82,,Surface,1,Image 1,1,2,
3253.52,,Surface,1,Image 1,1,3,
1666.65,,Surface,1,Image 1,1,4,
2140.18,,Surface,1,Image 1,1,5,
2117.98,,Surface,1,Image 1,1,6,
1529.83,,Surface,1,Image 1,1,7,
2770.09,,Surface,1,Image 1,1,8,
1665.2,,Surface,1,Image 1,1,9,
3169.33,,Surface,1,Image 1,1,10,
3417.07,,Surface,1,Image 1,1,11,
2220.96,,Surface,1,Image 1,1,12,
1427.13,,Surface,1,Image 1,1,13,
