
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
1648,,Surface,4,Image 1,1,0,
1129,,Surface,4,Image 1,1,1,
1394,,Surface,4,Image 1,1,2,
987,,Surface,4,Image 1,1,3,
1532,,Surface,4,Image 1,1,4,
1132,,Surface,4,Image 1,1,5,
1132,,Surface,4,Image 1,1,6,
1629,,Surface,4,Image 1,1,7,
1107,,Surface,4,Image 1,1,8,
1675,,Surface,4,Image 1,1,9,
1293,,Surface,4,Image 1,1,10,
1587,,Surface,4,Image 1,1,11,
1516,,Surface,4,Image 1,1,12,
1899,,Surface,4,Image 1,1,13,
