
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
977.438,,Surface,2,Image 1,1,0,
1070.29,,Surface,2,Image 1,1,1,
1003.3,,Surface,2,Image 1,1,2,
1240.84,,Surface,2,Image 1,1,3,
870.834,,Surface,2,Image 1,1,4,
918.499,,Surface,2,Image 1,1,5,
1039.52,,Surface,2,Image 1,1,6,
765.677,,Surface,2,Image 1,1,7,
922.962,,Surface,2,Image 1,1,8,
919.497,,Surface,2,Image 1,1,9,
1092.94,,Surface,2,Image 1,1,10,
991.46,,Surface,2,Image 1,1,11,
881.552,,Surface,2,Image 1,1,12,
735.98,,Surface,2,Image 1,1,13,
