
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
347.878,179.042,32.0274,um,Surface,Position,1,0,
308.947,268.311,33.9916,um,Surface,Position,1,1,
347.221,158.025,30.7857,um,Surface,Position,1,2,
201.957,238.72,36.081,um,Surface,Position,1,3,
111.606,251.77,43.8921,um,Surface,Position,1,4,
282.46,52.0546,32.392,um,Surface,Position,1,5,
238.259,130.828,29.9314,um,Surface,Position,1,6,
75.096,239.704,44.1981,um,Surface,Position,1,7,
241.021,52.2262,29.159,um,Surface,Position,1,8,
8.08757,253.001,34.3686,um,Surface,Position,1,9,
194.241,105.85,32.1918,um,Surface,Position,1,10,
83.9603,171.542,33.2522,um,Surface,Position,1,11,
164.126,23.8545,31.5672,um,Surface,Position,1,12,
14.2063,47.114,36.8009,um,Surface,Position,1,13,
