
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
375.029,,Surface,6,Image 1,1,0,
671.132,,Surface,6,Image 1,1,1,
660.405,,Surface,6,Image 1,1,2,
1177.64,,Surface,6,Image 1,1,3,
735.994,,Surface,6,Image 1,1,4,
596.371,,Surface,6,Image 1,1,5,
863.06,,Surface,6,Image 1,1,6,
486.169,,Surface,6,Image 1,1,7,
612.419,,Surface,6,Image 1,1,8,
468.232,,Surface,6,Image 1,1,9,
838.558,,Surface,6,Image 1,1,10,
664.098,,Surface,6,Image 1,1,11,
583.881,,Surface,6,Image 1,1,12,
460.616,,Surface,6,Image 1,1,13,
