
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.93723e+07,,Surface,5,Image 1,1,0,
2.6356e+09,,Surface,5,Image 1,1,1,
1.67802e+08,,Surface,5,Image 1,1,2,
1.02932e+09,,Surface,5,Image 1,1,3,
9.77793e+07,,Surface,5,Image 1,1,4,
1.7871e+08,,Surface,5,Image 1,1,5,
4.71562e+08,,Surface,5,Image 1,1,6,
5.39757e+07,,Surface,5,Image 1,1,7,
4.29997e+08,,Surface,5,Image 1,1,8,
3.22737e+07,,Surface,5,Image 1,1,9,
9.9146e+08,,Surface,5,Image 1,1,10,
9.28483e+08,,Surface,5,Image 1,1,11,
4.57139e+08,,Surface,5,Image 1,1,12,
1.45411e+08,,Surface,5,Image 1,1,13,
