
Intensity Sum Ch=9 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,9,Image 1,1,0,
0,,Surface,9,Image 1,1,1,
2.69148e+06,,Surface,9,Image 1,1,2,
9.65751e+06,,Surface,9,Image 1,1,3,
0,,Surface,9,Image 1,1,4,
0,,Surface,9,Image 1,1,5,
2.9204e+06,,Surface,9,Image 1,1,6,
404514,,Surface,9,Image 1,1,7,
6.93318e+07,,Surface,9,Image 1,1,8,
0,,Surface,9,Image 1,1,9,
29741,,Surface,9,Image 1,1,10,
836113,,Surface,9,Image 1,1,11,
264340,,Surface,9,Image 1,1,12,
3.33244e+07,,Surface,9,Image 1,1,13,
1.25879e+06,,Surface,9,Image 1,1,14,
