
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
23026.6,,Surface,4,Image 1,1,0,
12458.8,,Surface,4,Image 1,1,1,
14239.3,,Surface,4,Image 1,1,2,
19215.6,,Surface,4,Image 1,1,3,
13148.9,,Surface,4,Image 1,1,4,
16736.2,,Surface,4,Image 1,1,5,
18655.4,,Surface,4,Image 1,1,6,
13663.8,,Surface,4,Image 1,1,7,
21929.3,,Surface,4,Image 1,1,8,
19676.1,,Surface,4,Image 1,1,9,
22518.4,,Surface,4,Image 1,1,10,
23393.3,,Surface,4,Image 1,1,11,
16075.9,,Surface,4,Image 1,1,12,
23975,,Surface,4,Image 1,1,13,
24543.3,,Surface,4,Image 1,1,14,
