
Intensity StdDev Ch=9 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,9,Image 1,1,0,
0,,Surface,9,Image 1,1,1,
847.894,,Surface,9,Image 1,1,2,
654.791,,Surface,9,Image 1,1,3,
0,,Surface,9,Image 1,1,4,
0,,Surface,9,Image 1,1,5,
535.721,,Surface,9,Image 1,1,6,
306.165,,Surface,9,Image 1,1,7,
1553.79,,Surface,9,Image 1,1,8,
0,,Surface,9,Image 1,1,9,
42.345,,Surface,9,Image 1,1,10,
243.993,,Surface,9,Image 1,1,11,
238.935,,Surface,9,Image 1,1,12,
709.342,,Surface,9,Image 1,1,13,
282.669,,Surface,9,Image 1,1,14,
