
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
215,,Surface,3,Image 1,1,0,
635,,Surface,3,Image 1,1,1,
596,,Surface,3,Image 1,1,2,
216,,Surface,3,Image 1,1,3,
530,,Surface,3,Image 1,1,4,
630,,Surface,3,Image 1,1,5,
610,,Surface,3,Image 1,1,6,
907,,Surface,3,Image 1,1,7,
287,,Surface,3,Image 1,1,8,
560,,Surface,3,Image 1,1,9,
213,,Surface,3,Image 1,1,10,
436,,Surface,3,Image 1,1,11,
711,,Surface,3,Image 1,1,12,
328,,Surface,3,Image 1,1,13,
449,,Surface,3,Image 1,1,14,
