
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.87178e+07,,Surface,7,Image 1,1,0,
1.34094e+07,,Surface,7,Image 1,1,1,
5.54497e+06,,Surface,7,Image 1,1,2,
8.69987e+07,,Surface,7,Image 1,1,3,
1.68164e+07,,Surface,7,Image 1,1,4,
5.77511e+06,,Surface,7,Image 1,1,5,
2.46775e+07,,Surface,7,Image 1,1,6,
4.40316e+06,,Surface,7,Image 1,1,7,
2.89533e+08,,Surface,7,Image 1,1,8,
4.11907e+07,,Surface,7,Image 1,1,9,
4.42875e+07,,Surface,7,Image 1,1,10,
2.42068e+07,,Surface,7,Image 1,1,11,
1.7084e+07,,Surface,7,Image 1,1,12,
2.89018e+08,,Surface,7,Image 1,1,13,
3.87625e+07,,Surface,7,Image 1,1,14,
