
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
3,,Surface,2,Image 1,1,0,
0,,Surface,2,Image 1,1,1,
0,,Surface,2,Image 1,1,2,
28,,Surface,2,Image 1,1,3,
0,,Surface,2,Image 1,1,4,
11,,Surface,2,Image 1,1,5,
13,,Surface,2,Image 1,1,6,
18,,Surface,2,Image 1,1,7,
17,,Surface,2,Image 1,1,8,
0,,Surface,2,Image 1,1,9,
9,,Surface,2,Image 1,1,10,
40,,Surface,2,Image 1,1,11,
26,,Surface,2,Image 1,1,12,
52,,Surface,2,Image 1,1,13,
19,,Surface,2,Image 1,1,14,
13,,Surface,2,Image 1,1,15,
