
Intensity StdDev Ch=9 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
638.944,,Surface,9,Image 1,1,0,
395.187,,Surface,9,Image 1,1,1,
1032.2,,Surface,9,Image 1,1,2,
604.093,,Surface,9,Image 1,1,3,
8.29386,,Surface,9,Image 1,1,4,
1002.92,,Surface,9,Image 1,1,5,
1344.14,,Surface,9,Image 1,1,6,
0,,Surface,9,Image 1,1,7,
0,,Surface,9,Image 1,1,8,
858.219,,Surface,9,Image 1,1,9,
471.328,,Surface,9,Image 1,1,10,
0,,Surface,9,Image 1,1,11,
6248.91,,Surface,9,Image 1,1,12,
0,,Surface,9,Image 1,1,13,
281.647,,Surface,9,Image 1,1,14,
53.7685,,Surface,9,Image 1,1,15,
