
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1701.25,,Surface,6,Image 1,1,0,
2173.18,,Surface,6,Image 1,1,1,
2281.99,,Surface,6,Image 1,1,2,
1198.27,,Surface,6,Image 1,1,3,
1936.4,,Surface,6,Image 1,1,4,
2333.45,,Surface,6,Image 1,1,5,
2554.61,,Surface,6,Image 1,1,6,
838.938,,Surface,6,Image 1,1,7,
2254.19,,Surface,6,Image 1,1,8,
1560.07,,Surface,6,Image 1,1,9,
2937.48,,Surface,6,Image 1,1,10,
1742.03,,Surface,6,Image 1,1,11,
1972.22,,Surface,6,Image 1,1,12,
772.809,,Surface,6,Image 1,1,13,
858.667,,Surface,6,Image 1,1,14,
2751.97,,Surface,6,Image 1,1,15,
