
Intensity Mean Ch=9 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
36.9897,,Surface,9,Image 1,1,0,
22.3819,,Surface,9,Image 1,1,1,
58.5376,,Surface,9,Image 1,1,2,
56.9158,,Surface,9,Image 1,1,3,
0.0133137,,Surface,9,Image 1,1,4,
86.5049,,Surface,9,Image 1,1,5,
122.018,,Surface,9,Image 1,1,6,
0,,Surface,9,Image 1,1,7,
0,,Surface,9,Image 1,1,8,
51.7533,,Surface,9,Image 1,1,9,
36.6549,,Surface,9,Image 1,1,10,
0,,Surface,9,Image 1,1,11,
3179.21,,Surface,9,Image 1,1,12,
0,,Surface,9,Image 1,1,13,
12.2227,,Surface,9,Image 1,1,14,
0.513627,,Surface,9,Image 1,1,15,
