
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2564.39,,Surface,3,Image 1,1,0,
2137.97,,Surface,3,Image 1,1,1,
2814.47,,Surface,3,Image 1,1,2,
1370.56,,Surface,3,Image 1,1,3,
2359.86,,Surface,3,Image 1,1,4,
2384.99,,Surface,3,Image 1,1,5,
3820.71,,Surface,3,Image 1,1,6,
2449.55,,Surface,3,Image 1,1,7,
2282.22,,Surface,3,Image 1,1,8,
3143.24,,Surface,3,Image 1,1,9,
2426.89,,Surface,3,Image 1,1,10,
4006.64,,Surface,3,Image 1,1,11,
2218.6,,Surface,3,Image 1,1,12,
1819.31,,Surface,3,Image 1,1,13,
3108.81,,Surface,3,Image 1,1,14,
4313.55,,Surface,3,Image 1,1,15,
