
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2518.48,,Surface,1,Image 1,1,0,
2920.84,,Surface,1,Image 1,1,1,
3295.34,,Surface,1,Image 1,1,2,
2673.58,,Surface,1,Image 1,1,3,
3076.03,,Surface,1,Image 1,1,4,
3212.84,,Surface,1,Image 1,1,5,
3490.46,,Surface,1,Image 1,1,6,
2090.72,,Surface,1,Image 1,1,7,
2834.67,,Surface,1,Image 1,1,8,
2483.53,,Surface,1,Image 1,1,9,
3273.64,,Surface,1,Image 1,1,10,
2060.48,,Surface,1,Image 1,1,11,
2816.07,,Surface,1,Image 1,1,12,
1892.3,,Surface,1,Image 1,1,13,
1909.84,,Surface,1,Image 1,1,14,
3088.97,,Surface,1,Image 1,1,15,
