
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
639.131,,Surface,5,Image 1,1,0,
606.947,,Surface,5,Image 1,1,1,
662.824,,Surface,5,Image 1,1,2,
683.387,,Surface,5,Image 1,1,3,
526.641,,Surface,5,Image 1,1,4,
775.623,,Surface,5,Image 1,1,5,
880.655,,Surface,5,Image 1,1,6,
567.579,,Surface,5,Image 1,1,7,
470.356,,Surface,5,Image 1,1,8,
663.07,,Surface,5,Image 1,1,9,
618.127,,Surface,5,Image 1,1,10,
492.696,,Surface,5,Image 1,1,11,
2479.97,,Surface,5,Image 1,1,12,
524.133,,Surface,5,Image 1,1,13,
669.229,,Surface,5,Image 1,1,14,
497.914,,Surface,5,Image 1,1,15,
