
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
712.755,,Surface,8,Image 1,1,0,
200.394,,Surface,8,Image 1,1,1,
1309.55,,Surface,8,Image 1,1,2,
766.463,,Surface,8,Image 1,1,3,
106.351,,Surface,8,Image 1,1,4,
808.457,,Surface,8,Image 1,1,5,
980.259,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
1162.74,,Surface,8,Image 1,1,9,
46.1502,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
6175.67,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
1061.09,,Surface,8,Image 1,1,14,
103.091,,Surface,8,Image 1,1,15,
