
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
699.009,,Surface,7,Image 1,1,0,
670.42,,Surface,7,Image 1,1,1,
764.565,,Surface,7,Image 1,1,2,
737.76,,Surface,7,Image 1,1,3,
656.405,,Surface,7,Image 1,1,4,
779.767,,Surface,7,Image 1,1,5,
851.13,,Surface,7,Image 1,1,6,
697.691,,Surface,7,Image 1,1,7,
557.256,,Surface,7,Image 1,1,8,
756.758,,Surface,7,Image 1,1,9,
623.521,,Surface,7,Image 1,1,10,
557.118,,Surface,7,Image 1,1,11,
2401.35,,Surface,7,Image 1,1,12,
619.471,,Surface,7,Image 1,1,13,
788.956,,Surface,7,Image 1,1,14,
584.932,,Surface,7,Image 1,1,15,
