
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.99003e+08,,Surface,7,Image 1,1,0,
3.01759e+08,,Surface,7,Image 1,1,1,
1.44781e+09,,Surface,7,Image 1,1,2,
1.62168e+07,,Surface,7,Image 1,1,3,
4.1294e+08,,Surface,7,Image 1,1,4,
6.63698e+08,,Surface,7,Image 1,1,5,
4.25677e+08,,Surface,7,Image 1,1,6,
2.22625e+07,,Surface,7,Image 1,1,7,
4.91584e+07,,Surface,7,Image 1,1,8,
5.93799e+08,,Surface,7,Image 1,1,9,
3.46858e+07,,Surface,7,Image 1,1,10,
3.27574e+07,,Surface,7,Image 1,1,11,
7.82984e+07,,Surface,7,Image 1,1,12,
2.94028e+07,,Surface,7,Image 1,1,13,
2.16479e+07,,Surface,7,Image 1,1,14,
1.124e+08,,Surface,7,Image 1,1,15,
