
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5602.36,,Surface,1,Image 1,1,0,
3763.43,,Surface,1,Image 1,1,1,
4414.94,,Surface,1,Image 1,1,2,
6935.26,,Surface,1,Image 1,1,3,
4034.36,,Surface,1,Image 1,1,4,
6973.62,,Surface,1,Image 1,1,5,
4823.38,,Surface,1,Image 1,1,6,
2940.43,,Surface,1,Image 1,1,7,
4054.5,,Surface,1,Image 1,1,8,
4557.91,,Surface,1,Image 1,1,9,
3286.69,,Surface,1,Image 1,1,10,
5083.09,,Surface,1,Image 1,1,11,
3607.02,,Surface,1,Image 1,1,12,
3771.7,,Surface,1,Image 1,1,13,
4828.02,,Surface,1,Image 1,1,14,
3958.94,,Surface,1,Image 1,1,15,
2634.09,,Surface,1,Image 1,1,16,
5444.16,,Surface,1,Image 1,1,17,
4542.85,,Surface,1,Image 1,1,18,
2405.63,,Surface,1,Image 1,1,19,
