
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3078.37,,Surface,5,Image 1,1,0,
1686.11,,Surface,5,Image 1,1,1,
621.053,,Surface,5,Image 1,1,2,
4577.91,,Surface,5,Image 1,1,3,
1876.01,,Surface,5,Image 1,1,4,
6041.16,,Surface,5,Image 1,1,5,
2867.57,,Surface,5,Image 1,1,6,
1356.53,,Surface,5,Image 1,1,7,
763.062,,Surface,5,Image 1,1,8,
2438.74,,Surface,5,Image 1,1,9,
780.279,,Surface,5,Image 1,1,10,
2235.82,,Surface,5,Image 1,1,11,
1871.75,,Surface,5,Image 1,1,12,
2572.06,,Surface,5,Image 1,1,13,
4055.23,,Surface,5,Image 1,1,14,
1801.55,,Surface,5,Image 1,1,15,
1388.14,,Surface,5,Image 1,1,16,
4192.1,,Surface,5,Image 1,1,17,
3948.79,,Surface,5,Image 1,1,18,
1674.57,,Surface,5,Image 1,1,19,
