
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3062.47,,Surface,2,Image 1,1,0,
3133.39,,Surface,2,Image 1,1,1,
2567.66,,Surface,2,Image 1,1,2,
3742.99,,Surface,2,Image 1,1,3,
2783.12,,Surface,2,Image 1,1,4,
4459.03,,Surface,2,Image 1,1,5,
3403.06,,Surface,2,Image 1,1,6,
2980.72,,Surface,2,Image 1,1,7,
3043.63,,Surface,2,Image 1,1,8,
3462.09,,Surface,2,Image 1,1,9,
2963.39,,Surface,2,Image 1,1,10,
4166.25,,Surface,2,Image 1,1,11,
3143.61,,Surface,2,Image 1,1,12,
3260.1,,Surface,2,Image 1,1,13,
3322.67,,Surface,2,Image 1,1,14,
4589.58,,Surface,2,Image 1,1,15,
2103.91,,Surface,2,Image 1,1,16,
8032.49,,Surface,2,Image 1,1,17,
3296.13,,Surface,2,Image 1,1,18,
2880.91,,Surface,2,Image 1,1,19,
