
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
19721.7,,Surface,4,Image 1,1,0,
22754.9,,Surface,4,Image 1,1,1,
10648.2,,Surface,4,Image 1,1,2,
11790,,Surface,4,Image 1,1,3,
15391.9,,Surface,4,Image 1,1,4,
11525.6,,Surface,4,Image 1,1,5,
15604.3,,Surface,4,Image 1,1,6,
12195.3,,Surface,4,Image 1,1,7,
11721.3,,Surface,4,Image 1,1,8,
11372.1,,Surface,4,Image 1,1,9,
15264.7,,Surface,4,Image 1,1,10,
10574.2,,Surface,4,Image 1,1,11,
12895.3,,Surface,4,Image 1,1,12,
20050,,Surface,4,Image 1,1,13,
13739,,Surface,4,Image 1,1,14,
9783.46,,Surface,4,Image 1,1,15,
16967.2,,Surface,4,Image 1,1,16,
23614.6,,Surface,4,Image 1,1,17,
23437.6,,Surface,4,Image 1,1,18,
18578.2,,Surface,4,Image 1,1,19,
