
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.4872e+09,,Surface,3,Image 1,1,0,
1.64991e+09,,Surface,3,Image 1,1,1,
1.65892e+08,,Surface,3,Image 1,1,2,
2.97126e+08,,Surface,3,Image 1,1,3,
6.57932e+08,,Surface,3,Image 1,1,4,
5.84054e+08,,Surface,3,Image 1,1,5,
1.85676e+09,,Surface,3,Image 1,1,6,
2.63467e+08,,Surface,3,Image 1,1,7,
1.7637e+08,,Surface,3,Image 1,1,8,
2.48358e+08,,Surface,3,Image 1,1,9,
5.67848e+08,,Surface,3,Image 1,1,10,
2.83035e+08,,Surface,3,Image 1,1,11,
8.23431e+08,,Surface,3,Image 1,1,12,
3.99748e+09,,Surface,3,Image 1,1,13,
5.6583e+08,,Surface,3,Image 1,1,14,
9.73012e+08,,Surface,3,Image 1,1,15,
2.30279e+09,,Surface,3,Image 1,1,16,
6.09119e+08,,Surface,3,Image 1,1,17,
6.55225e+09,,Surface,3,Image 1,1,18,
2.99384e+09,,Surface,3,Image 1,1,19,
