
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.49382e+08,,Surface,6,Image 1,1,0,
2.10498e+08,,Surface,6,Image 1,1,1,
4.37781e+06,,Surface,6,Image 1,1,2,
5.99705e+07,,Surface,6,Image 1,1,3,
4.10473e+07,,Surface,6,Image 1,1,4,
1.43502e+08,,Surface,6,Image 1,1,5,
2.15232e+08,,Surface,6,Image 1,1,6,
2.21296e+07,,Surface,6,Image 1,1,7,
4.7558e+06,,Surface,6,Image 1,1,8,
2.55661e+07,,Surface,6,Image 1,1,9,
2.38962e+07,,Surface,6,Image 1,1,10,
5.05078e+07,,Surface,6,Image 1,1,11,
1.08161e+08,,Surface,6,Image 1,1,12,
4.0181e+08,,Surface,6,Image 1,1,13,
8.11001e+07,,Surface,6,Image 1,1,14,
1.36354e+08,,Surface,6,Image 1,1,15,
1.08586e+08,,Surface,6,Image 1,1,16,
3.30999e+08,,Surface,6,Image 1,1,17,
1.22014e+09,,Surface,6,Image 1,1,18,
3.00181e+08,,Surface,6,Image 1,1,19,
