
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0.738489,,Surface,7,Image 1,1,0,
0.143795,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
1.77,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
44.955,,Surface,7,Image 1,1,5,
31.7984,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
124.398,,Surface,7,Image 1,1,11,
1.43106,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
31.8038,,Surface,7,Image 1,1,14,
16.6815,,Surface,7,Image 1,1,15,
0,,Surface,7,Image 1,1,16,
1946.8,,Surface,7,Image 1,1,17,
33.945,,Surface,7,Image 1,1,18,
5.65755,,Surface,7,Image 1,1,19,
