
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.59138e+08,,Surface,5,Image 1,1,0,
1.59654e+08,,Surface,5,Image 1,1,1,
3.43257e+06,,Surface,5,Image 1,1,2,
8.77141e+07,,Surface,5,Image 1,1,3,
5.5884e+07,,Surface,5,Image 1,1,4,
2.01335e+08,,Surface,5,Image 1,1,5,
2.74215e+08,,Surface,5,Image 1,1,6,
2.39522e+07,,Surface,5,Image 1,1,7,
4.82452e+06,,Surface,5,Image 1,1,8,
2.75081e+07,,Surface,5,Image 1,1,9,
1.74541e+07,,Surface,5,Image 1,1,10,
3.09894e+07,,Surface,5,Image 1,1,11,
8.88114e+07,,Surface,5,Image 1,1,12,
4.43312e+08,,Surface,5,Image 1,1,13,
1.19528e+08,,Surface,5,Image 1,1,14,
8.50095e+07,,Surface,5,Image 1,1,15,
1.48785e+08,,Surface,5,Image 1,1,16,
2.10408e+08,,Surface,5,Image 1,1,17,
1.34951e+09,,Surface,5,Image 1,1,18,
2.12018e+08,,Surface,5,Image 1,1,19,
