
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2565.72,,Surface,2,Image 1,1,0,
1163.88,,Surface,2,Image 1,1,1,
1905.85,,Surface,2,Image 1,1,2,
5685.91,,Surface,2,Image 1,1,3,
2059.54,,Surface,2,Image 1,1,4,
3593.72,,Surface,2,Image 1,1,5,
929.39,,Surface,2,Image 1,1,6,
966.522,,Surface,2,Image 1,1,7,
983.086,,Surface,2,Image 1,1,8,
2233.82,,Surface,2,Image 1,1,9,
4139.84,,Surface,2,Image 1,1,10,
2070.45,,Surface,2,Image 1,1,11,
893.622,,Surface,2,Image 1,1,12,
2007.23,,Surface,2,Image 1,1,13,
2622.09,,Surface,2,Image 1,1,14,
2350.8,,Surface,2,Image 1,1,15,
1044.38,,Surface,2,Image 1,1,16,
922.163,,Surface,2,Image 1,1,17,
