
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2060.4,,Surface,5,Image 1,1,0,
639.538,,Surface,5,Image 1,1,1,
1460.78,,Surface,5,Image 1,1,2,
2806.48,,Surface,5,Image 1,1,3,
1564.37,,Surface,5,Image 1,1,4,
1033.02,,Surface,5,Image 1,1,5,
1478.41,,Surface,5,Image 1,1,6,
1165.91,,Surface,5,Image 1,1,7,
4797.33,,Surface,5,Image 1,1,8,
2886.89,,Surface,5,Image 1,1,9,
3744.39,,Surface,5,Image 1,1,10,
1246.2,,Surface,5,Image 1,1,11,
943.126,,Surface,5,Image 1,1,12,
2351.31,,Surface,5,Image 1,1,13,
1028.67,,Surface,5,Image 1,1,14,
2036.02,,Surface,5,Image 1,1,15,
901.195,,Surface,5,Image 1,1,16,
751.027,,Surface,5,Image 1,1,17,
