
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.10858e+09,,Surface,3,Image 1,1,0,
4.74662e+09,,Surface,3,Image 1,1,1,
5.90853e+09,,Surface,3,Image 1,1,2,
5.14356e+08,,Surface,3,Image 1,1,3,
2.84373e+09,,Surface,3,Image 1,1,4,
2.79934e+09,,Surface,3,Image 1,1,5,
2.58207e+08,,Surface,3,Image 1,1,6,
1.3383e+09,,Surface,3,Image 1,1,7,
5.12294e+08,,Surface,3,Image 1,1,8,
8.29269e+08,,Surface,3,Image 1,1,9,
1.11861e+09,,Surface,3,Image 1,1,10,
2.74341e+09,,Surface,3,Image 1,1,11,
2.14904e+08,,Surface,3,Image 1,1,12,
2.30551e+09,,Surface,3,Image 1,1,13,
9.23682e+08,,Surface,3,Image 1,1,14,
1.55793e+09,,Surface,3,Image 1,1,15,
3.81721e+08,,Surface,3,Image 1,1,16,
2.39631e+08,,Surface,3,Image 1,1,17,
