
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2539.07,,Surface,2,Image 1,1,0,
2225.66,,Surface,2,Image 1,1,1,
2189,,Surface,2,Image 1,1,2,
2909.97,,Surface,2,Image 1,1,3,
2199.84,,Surface,2,Image 1,1,4,
2084.58,,Surface,2,Image 1,1,5,
2429.08,,Surface,2,Image 1,1,6,
1851.98,,Surface,2,Image 1,1,7,
2205.76,,Surface,2,Image 1,1,8,
2668.76,,Surface,2,Image 1,1,9,
3216.12,,Surface,2,Image 1,1,10,
1931.36,,Surface,2,Image 1,1,11,
2451.2,,Surface,2,Image 1,1,12,
2287.22,,Surface,2,Image 1,1,13,
1710.63,,Surface,2,Image 1,1,14,
2270.86,,Surface,2,Image 1,1,15,
1612.52,,Surface,2,Image 1,1,16,
1550.61,,Surface,2,Image 1,1,17,
