
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
6328.71,,Surface,5,Image 1,1,0,
13060.9,,Surface,5,Image 1,1,1,
13427.6,,Surface,5,Image 1,1,2,
14105.9,,Surface,5,Image 1,1,3,
15032.3,,Surface,5,Image 1,1,4,
16457.3,,Surface,5,Image 1,1,5,
16326.6,,Surface,5,Image 1,1,6,
8700.94,,Surface,5,Image 1,1,7,
8169.91,,Surface,5,Image 1,1,8,
13845.5,,Surface,5,Image 1,1,9,
8739.16,,Surface,5,Image 1,1,10,
11132,,Surface,5,Image 1,1,11,
7241.61,,Surface,5,Image 1,1,12,
9077.26,,Surface,5,Image 1,1,13,
