
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
235.415,,Surface,7,Image 1,1,0,
899.951,,Surface,7,Image 1,1,1,
782.819,,Surface,7,Image 1,1,2,
1142.39,,Surface,7,Image 1,1,3,
939.64,,Surface,7,Image 1,1,4,
1194.54,,Surface,7,Image 1,1,5,
1219.16,,Surface,7,Image 1,1,6,
447.917,,Surface,7,Image 1,1,7,
412.969,,Surface,7,Image 1,1,8,
923.497,,Surface,7,Image 1,1,9,
709.401,,Surface,7,Image 1,1,10,
1155,,Surface,7,Image 1,1,11,
457.981,,Surface,7,Image 1,1,12,
813.866,,Surface,7,Image 1,1,13,
