
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3044.14,,Surface,3,Image 1,1,0,
8660.08,,Surface,3,Image 1,1,1,
4450.38,,Surface,3,Image 1,1,2,
5032.93,,Surface,3,Image 1,1,3,
6295.54,,Surface,3,Image 1,1,4,
8753.09,,Surface,3,Image 1,1,5,
7964.67,,Surface,3,Image 1,1,6,
4159.89,,Surface,3,Image 1,1,7,
4004.43,,Surface,3,Image 1,1,8,
6004.33,,Surface,3,Image 1,1,9,
5365.85,,Surface,3,Image 1,1,10,
5198.75,,Surface,3,Image 1,1,11,
3690.02,,Surface,3,Image 1,1,12,
4674.1,,Surface,3,Image 1,1,13,
