
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2271.54,,Surface,1,Image 1,1,0,
1517.23,,Surface,1,Image 1,1,1,
3525.51,,Surface,1,Image 1,1,2,
3545.97,,Surface,1,Image 1,1,3,
2640.92,,Surface,1,Image 1,1,4,
3768.09,,Surface,1,Image 1,1,5,
4326.69,,Surface,1,Image 1,1,6,
1411.12,,Surface,1,Image 1,1,7,
823.78,,Surface,1,Image 1,1,8,
4172.32,,Surface,1,Image 1,1,9,
958.021,,Surface,1,Image 1,1,10,
2851.9,,Surface,1,Image 1,1,11,
3105.37,,Surface,1,Image 1,1,12,
3298.43,,Surface,1,Image 1,1,13,
