
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1644.18,,Surface,1,Image 1,1,0,
1291.77,,Surface,1,Image 1,1,1,
2338.32,,Surface,1,Image 1,1,2,
2344.07,,Surface,1,Image 1,1,3,
1955,,Surface,1,Image 1,1,4,
2547.06,,Surface,1,Image 1,1,5,
3430.71,,Surface,1,Image 1,1,6,
1213.59,,Surface,1,Image 1,1,7,
979.409,,Surface,1,Image 1,1,8,
2856.89,,Surface,1,Image 1,1,9,
1096.11,,Surface,1,Image 1,1,10,
2260.33,,Surface,1,Image 1,1,11,
2174.6,,Surface,1,Image 1,1,12,
2580,,Surface,1,Image 1,1,13,
