
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
18260.2,,Surface,4,Image 1,1,0,
18456.5,,Surface,4,Image 1,1,1,
18340.4,,Surface,4,Image 1,1,2,
19289,,Surface,4,Image 1,1,3,
17717,,Surface,4,Image 1,1,4,
16710.4,,Surface,4,Image 1,1,5,
17017.6,,Surface,4,Image 1,1,6,
16520.7,,Surface,4,Image 1,1,7,
15738.3,,Surface,4,Image 1,1,8,
16924.8,,Surface,4,Image 1,1,9,
15158.9,,Surface,4,Image 1,1,10,
17629.6,,Surface,4,Image 1,1,11,
21491,,Surface,4,Image 1,1,12,
17168.3,,Surface,4,Image 1,1,13,
