
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1752.74,,Surface,1,Image 1,1,0,
1770.05,,Surface,1,Image 1,1,1,
2594.32,,Surface,1,Image 1,1,2,
1718.75,,Surface,1,Image 1,1,3,
1766.38,,Surface,1,Image 1,1,4,
1863.87,,Surface,1,Image 1,1,5,
2030.45,,Surface,1,Image 1,1,6,
2250.1,,Surface,1,Image 1,1,7,
1314.35,,Surface,1,Image 1,1,8,
2527.8,,Surface,1,Image 1,1,9,
1754.22,,Surface,1,Image 1,1,10,
1789.27,,Surface,1,Image 1,1,11,
1789.9,,Surface,1,Image 1,1,12,
1548.98,,Surface,1,Image 1,1,13,
1751.37,,Surface,1,Image 1,1,14,
1786.76,,Surface,1,Image 1,1,15,
1587.93,,Surface,1,Image 1,1,16,
1944.9,,Surface,1,Image 1,1,17,
1946.58,,Surface,1,Image 1,1,18,
1424.26,,Surface,1,Image 1,1,19,
