
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5850.97,,Surface,3,Image 1,1,0,
4007.31,,Surface,3,Image 1,1,1,
5016.28,,Surface,3,Image 1,1,2,
4301.57,,Surface,3,Image 1,1,3,
4970.54,,Surface,3,Image 1,1,4,
4872.86,,Surface,3,Image 1,1,5,
5504.08,,Surface,3,Image 1,1,6,
6318.28,,Surface,3,Image 1,1,7,
4233.7,,Surface,3,Image 1,1,8,
7877.38,,Surface,3,Image 1,1,9,
6994.61,,Surface,3,Image 1,1,10,
7575.44,,Surface,3,Image 1,1,11,
4820.84,,Surface,3,Image 1,1,12,
5667.83,,Surface,3,Image 1,1,13,
3919.37,,Surface,3,Image 1,1,14,
4880.35,,Surface,3,Image 1,1,15,
4405.03,,Surface,3,Image 1,1,16,
5871.66,,Surface,3,Image 1,1,17,
6619.53,,Surface,3,Image 1,1,18,
4584.05,,Surface,3,Image 1,1,19,
