
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
985.428,,Surface,2,Image 1,1,0,
5628.25,,Surface,2,Image 1,1,1,
884.517,,Surface,2,Image 1,1,2,
2336.72,,Surface,2,Image 1,1,3,
1603.71,,Surface,2,Image 1,1,4,
1766.68,,Surface,2,Image 1,1,5,
731.305,,Surface,2,Image 1,1,6,
1004.6,,Surface,2,Image 1,1,7,
647.94,,Surface,2,Image 1,1,8,
3669.95,,Surface,2,Image 1,1,9,
854.969,,Surface,2,Image 1,1,10,
802.374,,Surface,2,Image 1,1,11,
1552.56,,Surface,2,Image 1,1,12,
1158.62,,Surface,2,Image 1,1,13,
790.856,,Surface,2,Image 1,1,14,
1688.6,,Surface,2,Image 1,1,15,
848.916,,Surface,2,Image 1,1,16,
1189.99,,Surface,2,Image 1,1,17,
956.949,,Surface,2,Image 1,1,18,
1549.7,,Surface,2,Image 1,1,19,
