
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
12908.2,,Surface,4,Image 1,1,0,
8631.51,,Surface,4,Image 1,1,1,
11211.2,,Surface,4,Image 1,1,2,
9937.72,,Surface,4,Image 1,1,3,
15893.5,,Surface,4,Image 1,1,4,
10556.1,,Surface,4,Image 1,1,5,
11492.4,,Surface,4,Image 1,1,6,
19287.9,,Surface,4,Image 1,1,7,
9706.28,,Surface,4,Image 1,1,8,
15077.5,,Surface,4,Image 1,1,9,
13845,,Surface,4,Image 1,1,10,
13929.1,,Surface,4,Image 1,1,11,
15866.6,,Surface,4,Image 1,1,12,
17632.9,,Surface,4,Image 1,1,13,
9053.33,,Surface,4,Image 1,1,14,
14229.3,,Surface,4,Image 1,1,15,
11203.7,,Surface,4,Image 1,1,16,
19470.4,,Surface,4,Image 1,1,17,
16488.7,,Surface,4,Image 1,1,18,
16276.5,,Surface,4,Image 1,1,19,
