
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1002.04,,Surface,8,Image 1,1,0,
1667.85,,Surface,8,Image 1,1,1,
996.509,,Surface,8,Image 1,1,2,
960.026,,Surface,8,Image 1,1,3,
1303.37,,Surface,8,Image 1,1,4,
980.161,,Surface,8,Image 1,1,5,
868.258,,Surface,8,Image 1,1,6,
1425.72,,Surface,8,Image 1,1,7,
492.742,,Surface,8,Image 1,1,8,
2085.06,,Surface,8,Image 1,1,9,
1192.78,,Surface,8,Image 1,1,10,
1324.65,,Surface,8,Image 1,1,11,
925.988,,Surface,8,Image 1,1,12,
1037.43,,Surface,8,Image 1,1,13,
562.723,,Surface,8,Image 1,1,14,
1082.67,,Surface,8,Image 1,1,15,
649.009,,Surface,8,Image 1,1,16,
1082.13,,Surface,8,Image 1,1,17,
1195.65,,Surface,8,Image 1,1,18,
862.493,,Surface,8,Image 1,1,19,
