
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
344.303,209.267,15.1745,um,Surface,Position,1,0,
316.849,192.085,8.23613,um,Surface,Position,1,1,
348.816,146.477,12.4445,um,Surface,Position,1,2,
162.362,329.236,8.51298,um,Surface,Position,1,3,
254.384,282.853,12.9098,um,Surface,Position,1,4,
270.739,165.203,13.3719,um,Surface,Position,1,5,
96.8085,331.238,13.3493,um,Surface,Position,1,6,
152.095,281.66,11.0669,um,Surface,Position,1,7,
66.4654,325.835,11.3789,um,Surface,Position,1,8,
136.718,248.02,11.0251,um,Surface,Position,1,9,
277.296,98.9321,10.2396,um,Surface,Position,1,10,
177.248,197.774,11.2832,um,Surface,Position,1,11,
227.158,216.331,13.446,um,Surface,Position,1,12,
82.4983,230.841,15.4734,um,Surface,Position,1,13,
21.3225,260.439,8.6915,um,Surface,Position,1,14,
274.172,12.322,11.8432,um,Surface,Position,1,15,
217.177,8.5497,8.50452,um,Surface,Position,1,16,
124.773,117.45,9.65483,um,Surface,Position,1,17,
165.995,29.4903,10.3045,um,Surface,Position,1,18,
27.731,15.0127,13.683,um,Surface,Position,1,19,
