
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.81117e+08,,Surface,4,Image 1,1,0,
2.55204e+08,,Surface,4,Image 1,1,1,
2.74776e+09,,Surface,4,Image 1,1,2,
4.22348e+09,,Surface,4,Image 1,1,3,
3.00085e+08,,Surface,4,Image 1,1,4,
5.40981e+09,,Surface,4,Image 1,1,5,
7.76619e+08,,Surface,4,Image 1,1,6,
2.06497e+09,,Surface,4,Image 1,1,7,
2.01273e+08,,Surface,4,Image 1,1,8,
1.08037e+09,,Surface,4,Image 1,1,9,
2.3991e+08,,Surface,4,Image 1,1,10,
1.07786e+09,,Surface,4,Image 1,1,11,
3.67644e+09,,Surface,4,Image 1,1,12,
1.69966e+08,,Surface,4,Image 1,1,13,
9.8551e+09,,Surface,4,Image 1,1,14,
1.82492e+09,,Surface,4,Image 1,1,15,
