
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1070.83,,Surface,5,Image 1,1,0,
1009.63,,Surface,5,Image 1,1,1,
1754.65,,Surface,5,Image 1,1,2,
3802.65,,Surface,5,Image 1,1,3,
4679.57,,Surface,5,Image 1,1,4,
2400.15,,Surface,5,Image 1,1,5,
2711.39,,Surface,5,Image 1,1,6,
1650.04,,Surface,5,Image 1,1,7,
763.289,,Surface,5,Image 1,1,8,
2923.38,,Surface,5,Image 1,1,9,
1211.27,,Surface,5,Image 1,1,10,
1797.66,,Surface,5,Image 1,1,11,
1123.85,,Surface,5,Image 1,1,12,
1306.99,,Surface,5,Image 1,1,13,
2474.88,,Surface,5,Image 1,1,14,
2354.46,,Surface,5,Image 1,1,15,
