
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
191.179,,Surface,6,Image 1,1,0,
183.371,,Surface,6,Image 1,1,1,
212.74,,Surface,6,Image 1,1,2,
589.217,,Surface,6,Image 1,1,3,
620.283,,Surface,6,Image 1,1,4,
283.384,,Surface,6,Image 1,1,5,
501.856,,Surface,6,Image 1,1,6,
170.385,,Surface,6,Image 1,1,7,
197.711,,Surface,6,Image 1,1,8,
523.39,,Surface,6,Image 1,1,9,
261.73,,Surface,6,Image 1,1,10,
276.017,,Surface,6,Image 1,1,11,
423.583,,Surface,6,Image 1,1,12,
239.51,,Surface,6,Image 1,1,13,
474.227,,Surface,6,Image 1,1,14,
483.102,,Surface,6,Image 1,1,15,
