
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
8.56176,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
10.4047,,Surface,8,Image 1,1,2,
576.983,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
441.107,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
488.153,,Surface,8,Image 1,1,8,
11.2164,,Surface,8,Image 1,1,9,
53.228,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
239.312,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
933.902,,Surface,8,Image 1,1,14,
664.374,,Surface,8,Image 1,1,15,
