
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.67228e+07,,Surface,2,Image 1,1,0,
5.02126e+07,,Surface,2,Image 1,1,1,
2.88957e+08,,Surface,2,Image 1,1,2,
5.80236e+08,,Surface,2,Image 1,1,3,
5.81473e+07,,Surface,2,Image 1,1,4,
6.39185e+08,,Surface,2,Image 1,1,5,
7.60294e+07,,Surface,2,Image 1,1,6,
2.07122e+08,,Surface,2,Image 1,1,7,
4.26187e+07,,Surface,2,Image 1,1,8,
1.6927e+08,,Surface,2,Image 1,1,9,
5.59548e+07,,Surface,2,Image 1,1,10,
1.0215e+08,,Surface,2,Image 1,1,11,
4.09867e+08,,Surface,2,Image 1,1,12,
3.71513e+07,,Surface,2,Image 1,1,13,
9.48179e+08,,Surface,2,Image 1,1,14,
3.39514e+08,,Surface,2,Image 1,1,15,
