
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
25346,,Surface,1,Image 1,1,0,
20187,,Surface,1,Image 1,1,1,
32564,,Surface,1,Image 1,1,2,
45785,,Surface,1,Image 1,1,3,
43164,,Surface,1,Image 1,1,4,
38270,,Surface,1,Image 1,1,5,
33805,,Surface,1,Image 1,1,6,
36642,,Surface,1,Image 1,1,7,
11291,,Surface,1,Image 1,1,8,
40818,,Surface,1,Image 1,1,9,
21806,,Surface,1,Image 1,1,10,
36196,,Surface,1,Image 1,1,11,
21183,,Surface,1,Image 1,1,12,
21054,,Surface,1,Image 1,1,13,
55518,,Surface,1,Image 1,1,14,
46660,,Surface,1,Image 1,1,15,
