
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1919.83,,Surface,1,Image 1,1,0,
2161.81,,Surface,1,Image 1,1,1,
1561.89,,Surface,1,Image 1,1,2,
2994,,Surface,1,Image 1,1,3,
3945.07,,Surface,1,Image 1,1,4,
2076.49,,Surface,1,Image 1,1,5,
2916.91,,Surface,1,Image 1,1,6,
1836.64,,Surface,1,Image 1,1,7,
1657.91,,Surface,1,Image 1,1,8,
2781.3,,Surface,1,Image 1,1,9,
2434.84,,Surface,1,Image 1,1,10,
1891.26,,Surface,1,Image 1,1,11,
1561.81,,Surface,1,Image 1,1,12,
3039.33,,Surface,1,Image 1,1,13,
2205.56,,Surface,1,Image 1,1,14,
2169.71,,Surface,1,Image 1,1,15,
