
Intensity Sum Ch=9 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1679,,Surface,9,Image 1,1,0,
0,,Surface,9,Image 1,1,1,
10590,,Surface,9,Image 1,1,2,
3.89828e+07,,Surface,9,Image 1,1,3,
0,,Surface,9,Image 1,1,4,
1.87669e+07,,Surface,9,Image 1,1,5,
0,,Surface,9,Image 1,1,6,
0,,Surface,9,Image 1,1,7,
2.0599e+06,,Surface,9,Image 1,1,8,
7696,,Surface,9,Image 1,1,9,
40817,,Surface,9,Image 1,1,10,
0,,Surface,9,Image 1,1,11,
3.97084e+06,,Surface,9,Image 1,1,12,
0,,Surface,9,Image 1,1,13,
6.1129e+07,,Surface,9,Image 1,1,14,
2.22344e+07,,Surface,9,Image 1,1,15,
