
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1914.62,,Surface,3,Image 1,1,0,
2016.18,,Surface,3,Image 1,1,1,
2123.93,,Surface,3,Image 1,1,2,
3139.36,,Surface,3,Image 1,1,3,
3687.03,,Surface,3,Image 1,1,4,
2306.09,,Surface,3,Image 1,1,5,
3210.27,,Surface,3,Image 1,1,6,
1928.12,,Surface,3,Image 1,1,7,
2050.41,,Surface,3,Image 1,1,8,
3412.14,,Surface,3,Image 1,1,9,
2087.11,,Surface,3,Image 1,1,10,
2511.4,,Surface,3,Image 1,1,11,
3274.64,,Surface,3,Image 1,1,12,
2151.17,,Surface,3,Image 1,1,13,
3020.04,,Surface,3,Image 1,1,14,
2720.43,,Surface,3,Image 1,1,15,
