
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
4709.72,,Surface,4,Image 1,1,0,
5234.73,,Surface,4,Image 1,1,1,
7904.85,,Surface,4,Image 1,1,2,
8091.21,,Surface,4,Image 1,1,3,
6508.86,,Surface,4,Image 1,1,4,
8013.68,,Surface,4,Image 1,1,5,
9473.74,,Surface,4,Image 1,1,6,
8982.36,,Surface,4,Image 1,1,7,
5396.05,,Surface,4,Image 1,1,8,
6760.45,,Surface,4,Image 1,1,9,
5115.79,,Surface,4,Image 1,1,10,
8605.78,,Surface,4,Image 1,1,11,
9026.64,,Surface,4,Image 1,1,12,
4881.27,,Surface,4,Image 1,1,13,
10802.5,,Surface,4,Image 1,1,14,
6255.55,,Surface,4,Image 1,1,15,
