
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3852.71,,Surface,3,Image 1,1,0,
3348.94,,Surface,3,Image 1,1,1,
2741.94,,Surface,3,Image 1,1,2,
2672.88,,Surface,3,Image 1,1,3,
3075.52,,Surface,3,Image 1,1,4,
4221.76,,Surface,3,Image 1,1,5,
5758.27,,Surface,3,Image 1,1,6,
4505.69,,Surface,3,Image 1,1,7,
4031.83,,Surface,3,Image 1,1,8,
3499.61,,Surface,3,Image 1,1,9,
3078.8,,Surface,3,Image 1,1,10,
3105.38,,Surface,3,Image 1,1,11,
3739.52,,Surface,3,Image 1,1,12,
3375.56,,Surface,3,Image 1,1,13,
5531.92,,Surface,3,Image 1,1,14,
2933.17,,Surface,3,Image 1,1,15,
4123.7,,Surface,3,Image 1,1,16,
3826.37,,Surface,3,Image 1,1,17,
3373.29,,Surface,3,Image 1,1,18,
