
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
501.86,,Surface,6,Image 1,1,0,
344.868,,Surface,6,Image 1,1,1,
170.909,,Surface,6,Image 1,1,2,
146.797,,Surface,6,Image 1,1,3,
258.231,,Surface,6,Image 1,1,4,
492.208,,Surface,6,Image 1,1,5,
708.829,,Surface,6,Image 1,1,6,
1591.48,,Surface,6,Image 1,1,7,
432.189,,Surface,6,Image 1,1,8,
432.397,,Surface,6,Image 1,1,9,
292.463,,Surface,6,Image 1,1,10,
349.204,,Surface,6,Image 1,1,11,
515.991,,Surface,6,Image 1,1,12,
334.764,,Surface,6,Image 1,1,13,
1511.27,,Surface,6,Image 1,1,14,
644.493,,Surface,6,Image 1,1,15,
523.428,,Surface,6,Image 1,1,16,
435.283,,Surface,6,Image 1,1,17,
525,,Surface,6,Image 1,1,18,
