
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3694.12,,Surface,1,Image 1,1,0,
2578.26,,Surface,1,Image 1,1,1,
657.222,,Surface,1,Image 1,1,2,
1497.26,,Surface,1,Image 1,1,3,
2046.88,,Surface,1,Image 1,1,4,
2600.65,,Surface,1,Image 1,1,5,
3684.68,,Surface,1,Image 1,1,6,
2677.42,,Surface,1,Image 1,1,7,
2022.73,,Surface,1,Image 1,1,8,
2741.45,,Surface,1,Image 1,1,9,
1444.73,,Surface,1,Image 1,1,10,
2066.25,,Surface,1,Image 1,1,11,
2009.69,,Surface,1,Image 1,1,12,
1685.03,,Surface,1,Image 1,1,13,
2529.01,,Surface,1,Image 1,1,14,
2351.14,,Surface,1,Image 1,1,15,
1086.11,,Surface,1,Image 1,1,16,
2772.48,,Surface,1,Image 1,1,17,
2075.98,,Surface,1,Image 1,1,18,
