
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1298.75,,Surface,2,Image 1,1,0,
1023.49,,Surface,2,Image 1,1,1,
1174.21,,Surface,2,Image 1,1,2,
1241.03,,Surface,2,Image 1,1,3,
1064.91,,Surface,2,Image 1,1,4,
1193.85,,Surface,2,Image 1,1,5,
961.168,,Surface,2,Image 1,1,6,
2801.73,,Surface,2,Image 1,1,7,
1126.96,,Surface,2,Image 1,1,8,
1407.92,,Surface,2,Image 1,1,9,
1320.47,,Surface,2,Image 1,1,10,
1205.76,,Surface,2,Image 1,1,11,
1494.76,,Surface,2,Image 1,1,12,
1258.11,,Surface,2,Image 1,1,13,
2451.67,,Surface,2,Image 1,1,14,
2543.16,,Surface,2,Image 1,1,15,
1211.68,,Surface,2,Image 1,1,16,
1161.68,,Surface,2,Image 1,1,17,
1573.59,,Surface,2,Image 1,1,18,
