
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2972.87,,Surface,1,Image 1,1,0,
3159.47,,Surface,1,Image 1,1,1,
3828.96,,Surface,1,Image 1,1,2,
2531.58,,Surface,1,Image 1,1,3,
1837.28,,Surface,1,Image 1,1,4,
3877.68,,Surface,1,Image 1,1,5,
1899.64,,Surface,1,Image 1,1,6,
3660.04,,Surface,1,Image 1,1,7,
2299.99,,Surface,1,Image 1,1,8,
3201.42,,Surface,1,Image 1,1,9,
4299.8,,Surface,1,Image 1,1,10,
2036.36,,Surface,1,Image 1,1,11,
2673.98,,Surface,1,Image 1,1,12,
2608.88,,Surface,1,Image 1,1,13,
