
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
65535,,Surface,3,Image 1,1,0,
65535,,Surface,3,Image 1,1,1,
65535,,Surface,3,Image 1,1,2,
65535,,Surface,3,Image 1,1,3,
65535,,Surface,3,Image 1,1,4,
54260,,Surface,3,Image 1,1,5,
65535,,Surface,3,Image 1,1,6,
65535,,Surface,3,Image 1,1,7,
44735,,Surface,3,Image 1,1,8,
48923,,Surface,3,Image 1,1,9,
65535,,Surface,3,Image 1,1,10,
65535,,Surface,3,Image 1,1,11,
65535,,Surface,3,Image 1,1,12,
65535,,Surface,3,Image 1,1,13,
