
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.35229e+08,,Surface,5,Image 1,1,0,
2.16003e+08,,Surface,5,Image 1,1,1,
9.61509e+08,,Surface,5,Image 1,1,2,
2.20348e+08,,Surface,5,Image 1,1,3,
5.02679e+07,,Surface,5,Image 1,1,4,
3.78849e+07,,Surface,5,Image 1,1,5,
1.2678e+07,,Surface,5,Image 1,1,6,
1.01033e+09,,Surface,5,Image 1,1,7,
2.38509e+07,,Surface,5,Image 1,1,8,
7.93205e+07,,Surface,5,Image 1,1,9,
8.62474e+08,,Surface,5,Image 1,1,10,
9.71233e+07,,Surface,5,Image 1,1,11,
3.15713e+08,,Surface,5,Image 1,1,12,
4.53544e+07,,Surface,5,Image 1,1,13,
