
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
16519.2,,Surface,4,Image 1,1,0,
17595.8,,Surface,4,Image 1,1,1,
16135.4,,Surface,4,Image 1,1,2,
17634.2,,Surface,4,Image 1,1,3,
11847.8,,Surface,4,Image 1,1,4,
9784.42,,Surface,4,Image 1,1,5,
14312.2,,Surface,4,Image 1,1,6,
16727.6,,Surface,4,Image 1,1,7,
9837.74,,Surface,4,Image 1,1,8,
8553.54,,Surface,4,Image 1,1,9,
16089.2,,Surface,4,Image 1,1,10,
17304.8,,Surface,4,Image 1,1,11,
12377.9,,Surface,4,Image 1,1,12,
10903.1,,Surface,4,Image 1,1,13,
